,No,year,month,day,hour,season,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM2.5
21644,21645,2012,6,20,20,2,20.0,78.39,1003.1,24.0,NE,13.0,0.0,0.0,15.0
21645,21646,2012,6,20,21,2,20.0,78.39,1004.1,24.0,NE,16.0,0.0,0.0,18.0
21647,21648,2012,6,20,23,2,21.0,83.37,1004.1,24.0,SE,7.0,0.0,0.0,18.0
21648,21649,2012,6,21,0,2,20.0,83.25,1005.1,23.0,NE,3.0,0.0,0.0,15.0
21649,21650,2012,6,21,1,2,20.0,83.25,1004.1,23.0,NE,6.0,0.0,0.0,18.0
21650,21651,2012,6,21,2,2,20.0,83.25,1004.1,23.0,NE,9.0,0.0,0.0,11.0
21651,21652,2012,6,21,3,2,20.0,83.25,1004.1,23.0,NE,10.0,0.0,0.0,11.0
21652,21653,2012,6,21,4,2,20.0,88.45,1004.1,22.0,NE,13.0,0.0,0.0,19.0
21653,21654,2012,6,21,5,2,19.0,78.24,1005.1,23.0,NE,16.0,0.0,0.0,8.0
21654,21655,2012,6,21,6,2,19.0,78.24,1005.1,23.0,NE,19.0,0.0,0.0,11.0
21655,21656,2012,6,21,7,2,19.0,78.24,1005.1,23.0,NE,22.0,0.0,0.0,17.0
21656,21657,2012,6,21,8,2,19.0,73.67,1006.1,24.0,NE,24.0,0.0,0.0,18.0
21657,21658,2012,6,21,9,2,19.0,69.4,1006.1,25.0,NE,27.0,0.0,0.0,22.0
21658,21659,2012,6,21,10,2,20.0,65.62,1006.1,27.0,NE,28.0,0.0,0.0,31.0
21659,21660,2012,6,21,11,2,20.0,65.62,1006.1,27.0,cv,2.0,0.0,0.0,37.0
21660,21661,2012,6,21,12,2,20.0,61.9,1006.1,28.0,NE,3.0,0.0,0.0,31.0
21661,21662,2012,6,21,13,2,19.0,58.17,1006.1,28.0,NE,6.0,0.0,0.0,12.0
21662,21663,2012,6,21,14,2,19.0,54.9,1006.1,29.0,NE,9.0,0.0,0.0,20.0
21663,21664,2012,6,21,15,2,19.0,51.83,1006.1,30.0,SE,3.0,0.0,0.0,16.0
21664,21665,2012,6,21,16,2,19.0,54.9,1005.1,29.0,SE,7.0,0.0,0.0,19.0
21665,21666,2012,6,21,17,2,18.0,51.57,1005.1,29.0,SE,11.0,0.0,0.0,25.0
21666,21667,2012,6,21,18,2,18.0,54.65,1006.1,28.0,SE,16.0,0.0,0.0,31.0
21667,21668,2012,6,21,19,2,18.0,57.93,1006.1,27.0,SE,20.0,0.0,0.0,32.0
21668,21669,2012,6,21,20,2,19.0,65.41,1006.1,26.0,SE,24.0,0.0,0.0,30.0
21669,21670,2012,6,21,21,2,20.0,73.84,1007.1,25.0,SE,29.0,0.0,0.0,35.0
21671,21672,2012,6,21,23,2,20.0,83.25,1008.1,23.0,SE,39.0,0.0,0.0,16.0
21673,21674,2012,6,22,1,2,20.0,83.25,1007.1,23.0,SE,48.0,0.0,0.0,37.0
21674,21675,2012,6,22,2,2,20.0,88.45,1007.1,22.0,SE,52.0,0.0,0.0,23.0
21675,21676,2012,6,22,3,2,20.0,88.45,1007.1,22.0,SE,56.0,0.0,0.0,38.0
21676,21677,2012,6,22,4,2,20.0,88.45,1007.1,22.0,SE,60.0,0.0,0.0,30.0
21677,21678,2012,6,22,5,2,20.0,83.25,1007.1,23.0,SE,64.0,0.0,0.0,30.0
21678,21679,2012,6,22,6,2,21.0,88.54,1007.1,23.0,SE,69.0,0.0,0.0,46.0
21679,21680,2012,6,22,7,2,21.0,83.37,1007.1,24.0,SE,73.0,0.0,0.0,30.0
21680,21681,2012,6,22,8,2,21.0,78.53,1007.1,25.0,SE,78.0,0.0,0.0,19.0
21681,21682,2012,6,22,9,2,21.0,78.53,1007.1,25.0,SE,84.0,0.0,0.0,25.0
21682,21683,2012,6,22,10,2,21.0,74.02,1007.1,26.0,SE,89.0,0.0,0.0,29.0
21683,21684,2012,6,22,11,2,21.0,74.02,1008.1,26.0,SE,94.0,0.0,0.0,28.0
21684,21685,2012,6,22,12,2,21.0,78.53,1008.1,25.0,SE,99.0,0.1,0.1,34.0
21685,21686,2012,6,22,13,2,22.0,88.62,1007.1,24.0,SE,107.0,0.2,0.3,32.0
21686,21687,2012,6,22,14,2,22.0,88.62,1007.1,24.0,SE,109.0,0.2,0.5,35.0
21687,21688,2012,6,22,15,2,22.0,88.62,1007.1,24.0,SE,112.0,0.5,1.0,24.0
21688,21689,2012,6,22,16,2,22.0,88.62,1007.1,24.0,SE,114.0,0.0,0.0,37.0
21689,21690,2012,6,22,17,2,22.0,88.62,1007.1,24.0,SE,117.0,0.0,0.0,38.0
21690,21691,2012,6,22,18,2,22.0,88.62,1006.1,24.0,SE,122.0,0.0,0.0,45.0
21691,21692,2012,6,22,19,2,22.0,88.62,1006.1,24.0,SE,128.0,0.0,0.0,30.0
21692,21693,2012,6,22,20,2,22.0,88.62,1006.1,24.0,SE,132.0,0.0,0.0,23.0
21693,21694,2012,6,22,21,2,22.0,88.62,1006.1,24.0,SE,137.0,0.0,0.0,24.0
21694,21695,2012,6,22,22,2,22.0,88.62,1007.1,24.0,SE,141.0,0.0,0.0,19.0
21695,21696,2012,6,22,23,2,22.0,88.62,1006.1,24.0,SE,145.0,0.0,0.0,24.0
21696,21697,2012,6,23,0,2,22.0,88.62,1006.1,24.0,SE,149.0,0.0,0.0,8.0
21697,21698,2012,6,23,1,2,22.0,88.62,1005.1,24.0,SE,154.0,0.0,0.0,8.0
21698,21699,2012,6,23,2,2,21.0,83.37,1004.1,24.0,SE,158.0,0.0,0.0,10.0
21699,21700,2012,6,23,3,2,20.0,83.25,1004.1,23.0,SE,164.0,0.3,0.3,6.0
21700,21701,2012,6,23,4,2,20.0,88.45,1004.1,22.0,SE,169.0,0.0,0.0,4.0
21702,21703,2012,6,23,6,2,21.0,94.07,1003.1,22.0,NE,4.0,3.9,6.1,1.0
21703,21704,2012,6,23,7,2,21.0,94.07,1003.1,22.0,NE,8.0,5.9,12.0,5.0
21704,21705,2012,6,23,8,2,21.0,94.07,1003.1,22.0,NE,13.0,1.6,13.6,7.0
21705,21706,2012,6,23,9,2,21.0,88.54,1002.0,23.0,NE,21.0,0.3,13.9,6.0
21707,21708,2012,6,23,11,2,21.0,94.07,1002.0,22.0,NE,36.0,0.6,0.6,8.0
21708,21709,2012,6,23,12,2,21.0,88.54,1002.0,23.0,NE,41.0,0.0,0.0,1.0
21709,21710,2012,6,23,13,2,21.0,88.54,1001.0,23.0,NE,47.0,0.3,0.3,5.0
21710,21711,2012,6,23,14,2,22.0,94.12,1001.0,23.0,NE,50.0,1.3,1.6,3.0
21711,21712,2012,6,23,15,2,22.0,94.12,1001.0,23.0,NE,53.0,0.5,2.1,9.0
21713,21714,2012,6,23,17,2,22.0,94.12,1001.0,23.0,NW,2.0,0.0,0.0,2.0
21714,21715,2012,6,23,18,2,22.0,94.12,1001.0,23.0,NE,4.0,0.0,0.0,7.0
21715,21716,2012,6,23,19,2,21.0,94.07,1001.0,22.0,NE,8.0,0.0,0.0,19.0
21716,21717,2012,6,23,20,2,21.0,94.07,1002.0,22.0,NE,12.0,0.3,0.3,21.0
21717,21718,2012,6,23,21,2,21.0,94.07,1003.1,22.0,NW,3.0,0.3,0.6,33.0
21718,21719,2012,6,23,22,2,21.0,94.07,1003.1,22.0,NW,5.0,0.0,0.0,30.0
21719,21720,2012,6,23,23,2,21.0,94.07,1003.1,22.0,NW,8.0,0.2,0.2,38.0
21720,21721,2012,6,24,0,2,21.0,94.07,1003.1,22.0,NW,11.0,1.2,1.4,26.0
21721,21722,2012,6,24,1,2,21.0,100.0,1002.0,21.0,NW,12.0,0.1,1.5,29.0
21722,21723,2012,6,24,2,2,21.0,100.0,1002.0,21.0,NW,14.0,0.0,0.0,25.0
21723,21724,2012,6,24,3,2,21.0,100.0,1002.0,21.0,NW,16.0,0.0,0.0,53.0
21724,21725,2012,6,24,4,2,21.0,100.0,1002.0,21.0,NW,18.0,0.0,0.0,60.0
21725,21726,2012,6,24,5,2,21.0,100.0,1002.0,21.0,NW,20.0,0.0,0.0,37.0
21726,21727,2012,6,24,6,2,21.0,94.07,1002.0,22.0,NW,22.0,0.0,0.0,79.0
21895,21896,2012,7,1,7,2,26.0,88.94,1006.1,28.0,SW,5.0,0.0,0.0,80.0
21896,21897,2012,7,1,8,2,26.0,74.85,1006.1,31.0,SW,8.0,0.0,0.0,95.0
21897,21898,2012,7,1,9,2,26.0,70.73,1006.1,32.0,SW,14.0,0.0,0.0,65.0
21898,21899,2012,7,1,10,2,26.0,63.23,1006.1,34.0,SW,19.0,0.0,0.0,33.0
21899,21900,2012,7,1,11,2,26.0,59.82,1006.1,35.0,SW,24.0,0.0,0.0,46.0
21900,21901,2012,7,1,12,2,24.0,53.11,1005.1,35.0,NW,7.0,0.0,0.0,28.0
21901,21902,2012,7,1,13,2,24.0,53.11,1005.1,35.0,NW,13.0,0.0,0.0,34.0
21902,21903,2012,7,1,14,2,24.0,50.27,1005.1,36.0,NW,20.0,0.0,0.0,14.0
21903,21904,2012,7,1,15,2,25.0,56.38,1005.1,35.0,SW,6.0,0.0,0.0,25.0
21904,21905,2012,7,1,16,2,24.0,53.11,1005.1,35.0,NW,6.0,0.0,0.0,15.0
21905,21906,2012,7,1,17,2,24.0,53.11,1005.1,35.0,NW,12.0,0.0,0.0,12.0
21906,21907,2012,7,1,18,2,24.0,56.14,1006.1,34.0,NW,18.0,0.0,0.0,30.0
21907,21908,2012,7,1,19,2,25.0,63.01,1006.1,33.0,NW,23.0,0.0,0.0,40.0
21908,21909,2012,7,1,20,2,25.0,66.66,1006.1,32.0,NW,26.0,0.0,0.0,44.0
21909,21910,2012,7,1,21,2,25.0,66.66,1006.1,32.0,NW,29.0,0.0,0.0,40.0
21910,21911,2012,7,1,22,2,25.0,70.54,1006.1,31.0,SW,2.0,0.0,0.0,41.0
21911,21912,2012,7,1,23,2,25.0,70.54,1006.1,31.0,NW,3.0,0.0,0.0,45.0
21912,21913,2012,7,2,0,2,25.0,74.69,1005.1,30.0,NW,5.0,0.0,0.0,50.0
21913,21914,2012,7,2,1,2,25.0,74.69,1005.1,30.0,cv,0.0,0.0,0.0,49.0
21914,21915,2012,7,2,2,2,25.0,74.69,1004.1,30.0,SW,2.0,0.0,0.0,40.0
21915,21916,2012,7,2,3,2,25.0,74.69,1004.1,30.0,SW,3.0,0.0,0.0,48.0
21916,21917,2012,7,2,4,2,25.0,79.11,1004.1,29.0,SW,5.0,0.0,0.0,42.0
21917,21918,2012,7,2,5,2,25.0,79.11,1005.1,29.0,SW,7.0,0.0,0.0,32.0
21918,21919,2012,7,2,6,2,25.0,74.69,1005.1,30.0,SW,9.0,0.0,0.0,43.0
21919,21920,2012,7,2,7,2,26.0,74.85,1005.1,31.0,SW,12.0,0.0,0.0,41.0
21920,21921,2012,7,2,8,2,25.0,63.01,1004.1,33.0,SW,16.0,0.0,0.0,32.0
21921,21922,2012,7,2,9,2,24.0,59.36,1004.1,33.0,SW,21.0,0.0,0.0,39.0
21922,21923,2012,7,2,10,2,25.0,59.59,1004.1,34.0,SW,26.0,0.0,0.0,26.0
21923,21924,2012,7,2,11,2,24.0,53.11,1003.1,35.0,SW,31.0,0.0,0.0,21.0
21924,21925,2012,7,2,12,2,23.0,47.33,1003.1,36.0,SW,37.0,0.0,0.0,27.0
21926,21927,2012,7,2,14,2,24.0,50.27,1001.0,36.0,NW,15.0,0.0,0.0,29.0
21927,21928,2012,7,2,15,2,23.0,50.01,1001.0,35.0,NW,21.0,0.0,0.0,20.0
21928,21929,2012,7,2,16,2,23.0,50.01,1001.0,35.0,NW,27.0,0.0,0.0,23.0
21929,21930,2012,7,2,17,2,24.0,53.11,1001.0,35.0,NW,32.0,0.0,0.0,9.0
21930,21931,2012,7,2,18,2,24.0,53.11,1001.0,35.0,SW,4.0,0.0,0.0,11.0
21931,21932,2012,7,2,19,2,24.0,56.14,1001.0,34.0,SW,6.0,0.0,0.0,25.0
21932,21933,2012,7,2,20,2,24.0,56.14,1001.0,34.0,SW,8.0,0.0,0.0,16.0
21933,21934,2012,7,2,21,2,25.0,63.01,1002.0,33.0,SW,11.0,0.0,0.0,41.0
21934,21935,2012,7,2,22,2,25.0,66.66,1002.0,32.0,SE,3.0,0.0,0.0,58.0
21935,21936,2012,7,2,23,2,25.0,70.54,1001.0,31.0,SE,5.0,1.4,1.4,58.0
21936,21937,2012,7,3,0,2,24.0,88.78,1003.1,26.0,NE,8.0,0.1,1.5,78.0
21937,21938,2012,7,3,1,2,24.0,88.78,1002.0,26.0,NE,11.0,0.0,0.0,18.0
21938,21939,2012,7,3,2,2,23.0,83.6,1002.0,26.0,NW,3.0,0.0,0.0,11.0
21939,21940,2012,7,3,3,2,23.0,83.6,1001.0,26.0,cv,0.0,0.0,0.0,13.0
21940,21941,2012,7,3,4,2,23.0,83.6,1001.0,26.0,SW,1.0,0.0,0.0,14.0
21941,21942,2012,7,3,5,2,23.0,78.82,1000.0,27.0,SE,4.0,0.0,0.0,17.0
21942,21943,2012,7,3,6,2,23.0,74.35,1001.0,28.0,cv,0.0,0.0,0.0,18.0
21943,21944,2012,7,3,7,2,24.0,70.36,1001.0,30.0,SW,3.0,0.0,0.0,16.0
21944,21945,2012,7,3,8,2,24.0,70.36,1001.0,30.0,SW,7.0,0.0,0.0,17.0
21945,21946,2012,7,3,9,2,24.0,59.36,1002.0,33.0,SW,11.0,0.0,0.0,38.0
21946,21947,2012,7,3,10,2,25.0,56.38,1002.0,35.0,SW,15.0,0.0,0.0,38.0
21947,21948,2012,7,3,11,2,25.0,56.38,1002.0,35.0,NW,4.0,0.0,0.0,27.0
21948,21949,2012,7,3,12,2,24.0,50.27,1001.0,36.0,SW,6.0,0.0,0.0,30.0
21949,21950,2012,7,3,13,2,23.0,50.01,1001.0,35.0,NW,6.0,0.0,0.0,32.0
21950,21951,2012,7,3,14,2,25.0,70.54,1001.0,31.0,NE,7.0,0.0,0.0,20.0
21951,21952,2012,7,3,15,2,24.0,66.45,1001.0,31.0,NE,14.0,0.0,0.0,14.0
21952,21953,2012,7,3,16,2,25.0,66.66,1000.0,32.0,NE,19.0,0.0,0.0,15.0
21953,21954,2012,7,3,17,2,25.0,70.54,1000.0,31.0,SE,5.0,0.0,0.0,31.0
21954,21955,2012,7,3,18,2,25.0,74.69,1001.0,30.0,SE,9.0,1.5,1.5,38.0
21955,21956,2012,7,3,19,2,26.0,83.94,1001.0,29.0,SE,12.0,0.0,0.0,34.0
21956,21957,2012,7,3,20,2,26.0,88.94,1002.0,28.0,SE,14.0,0.2,0.2,44.0
21957,21958,2012,7,3,21,2,26.0,88.94,1002.0,28.0,SW,2.0,0.4,0.6,44.0
21958,21959,2012,7,3,22,2,26.0,88.94,1002.0,28.0,cv,0.0,3.9,4.5,58.0
21959,21960,2012,7,3,23,2,26.0,94.29,1001.0,27.0,SW,4.0,0.3,4.8,53.0
21960,21961,2012,7,4,0,2,26.0,94.29,1001.0,27.0,SE,1.0,0.0,0.0,61.0
21961,21962,2012,7,4,1,2,23.0,83.6,1003.1,26.0,NE,8.0,0.0,0.0,42.0
21962,21963,2012,7,4,2,2,23.0,83.6,1001.0,26.0,NE,10.0,0.0,0.0,6.0
21963,21964,2012,7,4,3,2,23.0,83.6,1001.0,26.0,NE,12.0,0.0,0.0,22.0
21964,21965,2012,7,4,4,2,23.0,83.6,1002.0,26.0,SE,3.0,0.0,0.0,15.0
21965,21966,2012,7,4,5,2,23.0,83.6,1002.0,26.0,SE,7.0,0.0,0.0,5.0
21966,21967,2012,7,4,6,2,24.0,83.71,1003.1,27.0,SE,8.0,0.0,0.0,1.0
21967,21968,2012,7,4,7,2,24.0,78.97,1003.1,28.0,SE,11.0,0.0,0.0,21.0
21968,21969,2012,7,4,8,2,25.0,79.11,1003.1,29.0,SE,15.0,0.0,0.0,22.0
21969,21970,2012,7,4,9,2,26.0,74.85,1003.1,31.0,SW,5.0,0.0,0.0,39.0
21970,21971,2012,7,4,10,2,26.0,66.86,1003.1,33.0,SW,7.0,0.0,0.0,52.0
21971,21972,2012,7,4,11,2,26.0,63.23,1003.1,34.0,SW,9.0,0.0,0.0,36.0
21972,21973,2012,7,4,12,2,26.0,56.62,1002.0,36.0,SW,12.0,0.0,0.0,60.0
21973,21974,2012,7,4,13,2,24.0,50.27,1002.0,36.0,SW,15.0,0.0,0.0,48.0
21974,21975,2012,7,4,14,2,25.0,50.53,1001.0,37.0,SW,16.0,0.0,0.0,43.0
21975,21976,2012,7,4,15,2,26.0,56.62,1002.0,36.0,NW,3.0,0.0,0.0,51.0
21976,21977,2012,7,4,16,2,27.0,60.05,1001.0,36.0,NE,3.0,0.0,0.0,58.0
21977,21978,2012,7,4,17,2,26.0,59.82,1001.0,35.0,SE,4.0,0.0,0.0,59.0
21978,21979,2012,7,4,18,2,26.0,63.23,1001.0,34.0,NE,4.0,0.0,0.0,61.0
21979,21980,2012,7,4,19,2,25.0,63.01,1002.0,33.0,SE,5.0,0.0,0.0,53.0
21980,21981,2012,7,4,20,2,24.0,62.79,1002.0,32.0,SE,11.0,0.0,0.0,55.0
21981,21982,2012,7,4,21,2,25.0,70.54,1002.0,31.0,SE,16.0,0.0,0.0,46.0
21982,21983,2012,7,4,22,2,25.0,74.69,1003.1,30.0,SE,23.0,0.0,0.0,36.0
21983,21984,2012,7,4,23,2,25.0,79.11,1003.1,29.0,SE,29.0,0.0,0.0,26.0
21984,21985,2012,7,5,0,2,25.0,79.11,1003.1,29.0,SE,34.0,0.0,0.0,30.0
21985,21986,2012,7,5,1,2,25.0,79.11,1002.0,29.0,SE,39.0,0.0,0.0,17.0
21986,21987,2012,7,5,2,2,24.0,74.52,1003.1,29.0,SE,45.0,0.0,0.0,23.0
21987,21988,2012,7,5,3,2,23.0,70.17,1003.1,29.0,SE,51.0,0.0,0.0,21.0
21988,21989,2012,7,5,4,2,22.0,66.04,1003.1,29.0,SE,57.0,0.0,0.0,7.0
21989,21990,2012,7,5,5,2,22.0,69.98,1003.1,28.0,SE,61.0,0.0,0.0,7.0
21990,21991,2012,7,5,6,2,23.0,74.35,1003.1,28.0,SW,5.0,0.0,0.0,9.0
21991,21992,2012,7,5,7,2,23.0,70.17,1004.1,29.0,SW,10.0,0.0,0.0,12.0
21992,21993,2012,7,5,8,2,23.0,62.57,1004.1,31.0,SW,16.0,0.0,0.0,11.0
21993,21994,2012,7,5,9,2,24.0,62.79,1004.1,32.0,SW,22.0,0.0,0.0,7.0
21994,21995,2012,7,5,10,2,23.0,52.86,1004.1,34.0,SW,27.0,0.0,0.0,6.0
21995,21996,2012,7,5,11,2,24.0,53.11,1004.1,35.0,SW,32.0,0.0,0.0,17.0
21996,21997,2012,7,5,12,2,25.0,53.36,1003.1,36.0,SW,37.0,0.0,0.0,21.0
21997,21998,2012,7,5,13,2,25.0,53.36,1003.1,36.0,SW,42.0,0.0,0.0,33.0
21998,21999,2012,7,5,14,2,24.0,47.6,1003.1,37.0,SW,46.0,0.0,0.0,21.0
21999,22000,2012,7,5,15,2,25.0,47.86,1003.1,38.0,SW,50.0,0.0,0.0,30.0
22000,22001,2012,7,5,16,2,25.0,50.53,1002.0,37.0,SW,56.0,0.0,0.0,29.0
22001,22002,2012,7,5,17,2,26.0,56.62,1002.0,36.0,SW,62.0,0.0,0.0,31.0
22002,22003,2012,7,5,18,2,25.0,59.59,1002.0,34.0,SW,68.0,0.0,0.0,31.0
22003,22004,2012,7,5,19,2,26.0,66.86,1003.1,33.0,SE,4.0,0.0,0.0,29.0
22004,22005,2012,7,5,20,2,26.0,70.73,1003.1,32.0,SE,8.0,0.0,0.0,21.0
22005,22006,2012,7,5,21,2,26.0,74.85,1003.1,31.0,SE,13.0,0.0,0.0,32.0
22006,22007,2012,7,5,22,2,26.0,74.85,1004.1,31.0,SE,18.0,0.0,0.0,28.0
22007,22008,2012,7,5,23,2,26.0,74.85,1004.1,31.0,SW,6.0,0.0,0.0,27.0
22008,22009,2012,7,6,0,2,26.0,79.25,1003.1,30.0,SE,4.0,0.0,0.0,25.0
22009,22010,2012,7,6,1,2,26.0,79.25,1002.0,30.0,SW,4.0,0.0,0.0,34.0
22010,22011,2012,7,6,2,2,27.0,84.05,1002.0,30.0,SW,10.0,0.0,0.0,37.0
22011,22012,2012,7,6,3,2,27.0,84.05,1002.0,30.0,SW,15.0,0.0,0.0,34.0
22012,22013,2012,7,6,4,2,26.0,79.25,1002.0,30.0,SW,19.0,0.0,0.0,30.0
22013,22014,2012,7,6,5,2,26.0,74.85,1002.0,31.0,SW,23.0,0.0,0.0,35.0
22014,22015,2012,7,6,6,2,26.0,74.85,1002.0,31.0,SW,28.0,0.0,0.0,36.0
22015,22016,2012,7,6,7,2,26.0,70.73,1002.0,32.0,SW,33.0,0.0,0.0,43.0
22016,22017,2012,7,6,8,2,25.0,63.01,1003.1,33.0,SW,39.0,0.0,0.0,55.0
22017,22018,2012,7,6,9,2,25.0,59.59,1003.1,34.0,SW,45.0,0.0,0.0,47.0
22018,22019,2012,7,6,10,2,26.0,59.82,1003.1,35.0,SW,50.0,0.0,0.0,45.0
22019,22020,2012,7,6,11,2,26.0,59.82,1003.1,35.0,SW,56.0,0.0,0.0,60.0
22020,22021,2012,7,6,12,2,25.0,56.38,1003.1,35.0,SW,62.0,0.0,0.0,44.0
22021,22022,2012,7,6,13,2,25.0,50.53,1002.0,37.0,SW,69.0,0.0,0.0,37.0
22022,22023,2012,7,6,14,2,25.0,50.53,1002.0,37.0,SW,76.0,0.0,0.0,10.0
22023,22024,2012,7,6,15,2,24.0,47.6,1001.0,37.0,SW,82.0,0.0,0.0,28.0
22024,22025,2012,7,6,16,2,24.0,66.45,1002.0,31.0,NE,10.0,0.0,0.0,27.0
22025,22026,2012,7,6,17,2,24.0,66.45,1002.0,31.0,NE,15.0,0.0,0.0,26.0
22026,22027,2012,7,6,18,2,26.0,79.25,1004.1,30.0,SW,3.0,5.1,5.1,29.0
22027,22028,2012,7,6,19,2,24.0,88.78,1003.1,26.0,SE,5.0,0.0,0.0,48.0
22028,22029,2012,7,6,20,2,24.0,88.78,1003.1,26.0,SE,9.0,41.1,41.1,43.0
22029,22030,2012,7,6,21,2,25.0,94.25,1004.1,26.0,SE,14.0,4.9,46.0,21.0
22030,22031,2012,7,6,22,2,25.0,94.25,1005.1,26.0,NW,2.0,4.8,50.8,2.0
22032,22033,2012,7,7,0,2,24.0,88.78,1004.1,26.0,SE,5.0,0.0,0.0,3.0
22033,22034,2012,7,7,1,2,24.0,88.78,1003.1,26.0,SE,9.0,0.0,0.0,4.0
22034,22035,2012,7,7,2,2,24.0,88.78,1003.1,26.0,cv,0.0,0.0,0.0,2.0
22035,22036,2012,7,7,3,2,25.0,94.25,1003.1,26.0,SE,2.0,0.0,0.0,1.0
22036,22037,2012,7,7,4,2,25.0,94.25,1003.1,26.0,SW,1.0,0.0,0.0,21.0
22037,22038,2012,7,7,5,2,25.0,94.25,1003.1,26.0,NW,3.0,0.0,0.0,16.0
22038,22039,2012,7,7,6,2,25.0,88.86,1003.1,27.0,cv,0.0,0.0,0.0,20.0
22039,22040,2012,7,7,7,2,25.0,83.82,1004.1,28.0,NE,2.0,0.0,0.0,14.0
22040,22041,2012,7,7,8,2,25.0,74.69,1004.1,30.0,NE,4.0,0.0,0.0,37.0
22041,22042,2012,7,7,9,2,25.0,79.11,1004.1,29.0,SE,4.0,0.0,0.0,58.0
22042,22043,2012,7,7,10,2,25.0,74.69,1004.1,30.0,NE,3.0,0.0,0.0,67.0
22043,22044,2012,7,7,11,2,25.0,74.69,1004.1,30.0,SE,5.0,0.0,0.0,92.0
22044,22045,2012,7,7,12,2,25.0,74.69,1004.1,30.0,SE,11.0,0.0,0.0,74.0
22045,22046,2012,7,7,13,2,25.0,70.54,1003.1,31.0,SE,17.0,0.0,0.0,11.0
22046,22047,2012,7,7,14,2,25.0,66.66,1002.0,32.0,SE,22.0,0.0,0.0,92.0
22047,22048,2012,7,7,15,2,25.0,70.54,1002.0,31.0,SE,27.0,0.0,0.0,29.0
22048,22049,2012,7,7,16,2,25.0,74.69,1003.1,30.0,SE,32.0,0.0,0.0,22.0
22049,22050,2012,7,7,17,2,24.0,70.36,1003.1,30.0,SW,6.0,0.0,0.0,18.0
22050,22051,2012,7,7,18,2,24.0,74.52,1004.1,29.0,SE,4.0,0.0,0.0,20.0
22051,22052,2012,7,7,19,2,24.0,74.52,1004.1,29.0,SE,8.0,0.0,0.0,14.0
22052,22053,2012,7,7,20,2,24.0,78.97,1004.1,28.0,SE,12.0,0.0,0.0,21.0
22053,22054,2012,7,7,21,2,25.0,83.82,1003.1,28.0,SE,14.0,0.0,0.0,20.0
22054,22055,2012,7,7,22,2,25.0,83.82,1003.1,28.0,cv,0.0,0.0,0.0,32.0
22055,22056,2012,7,7,23,2,25.0,83.82,1003.1,28.0,NE,2.0,0.0,0.0,39.0
22056,22057,2012,7,8,0,2,25.0,83.82,1003.1,28.0,SE,3.0,0.0,0.0,25.0
22057,22058,2012,7,8,1,2,25.0,88.86,1003.1,27.0,SE,7.0,0.0,0.0,33.0
22058,22059,2012,7,8,2,2,25.0,88.86,1003.1,27.0,SE,10.0,0.0,0.0,24.0
22059,22060,2012,7,8,3,2,25.0,88.86,1003.1,27.0,SE,14.0,0.0,0.0,28.0
22060,22061,2012,7,8,4,2,25.0,88.86,1003.1,27.0,SE,18.0,0.0,0.0,24.0
22061,22062,2012,7,8,5,2,25.0,88.86,1003.1,27.0,SE,21.0,0.0,0.0,27.0
22062,22063,2012,7,8,6,2,25.0,88.86,1003.1,27.0,SE,25.0,0.0,0.0,28.0
22063,22064,2012,7,8,7,2,25.0,83.82,1004.1,28.0,SE,29.0,0.0,0.0,29.0
22064,22065,2012,7,8,8,2,25.0,79.11,1004.1,29.0,SE,34.0,0.0,0.0,38.0
22065,22066,2012,7,8,9,2,25.0,79.11,1004.1,29.0,SE,38.0,0.0,0.0,40.0
22066,22067,2012,7,8,10,2,25.0,74.69,1004.1,30.0,SE,42.0,0.0,0.0,36.0
22067,22068,2012,7,8,11,2,25.0,70.54,1004.1,31.0,SE,45.0,0.0,0.0,45.0
22068,22069,2012,7,8,12,2,26.0,74.85,1004.1,31.0,SE,48.0,0.0,0.0,43.0
22069,22070,2012,7,8,13,2,25.0,70.54,1004.1,31.0,SE,51.0,0.0,0.0,41.0
22070,22071,2012,7,8,14,2,26.0,79.25,1003.1,30.0,SE,55.0,0.0,0.0,38.0
22071,22072,2012,7,8,15,2,26.0,79.25,1003.1,30.0,NE,5.0,0.0,0.0,34.0
22072,22073,2012,7,8,16,2,26.0,79.25,1003.1,30.0,SE,4.0,0.0,0.0,34.0
22073,22074,2012,7,8,17,2,25.0,74.69,1003.1,30.0,NE,4.0,0.0,0.0,35.0
22074,22075,2012,7,8,18,2,25.0,74.69,1003.1,30.0,SE,4.0,0.0,0.0,33.0
22075,22076,2012,7,8,19,2,25.0,79.11,1004.1,29.0,SE,8.0,0.0,0.0,36.0
22076,22077,2012,7,8,20,2,26.0,83.94,1005.1,29.0,SW,5.0,0.0,0.0,56.0
22077,22078,2012,7,8,21,2,26.0,88.94,1003.1,28.0,SW,9.0,0.0,0.0,49.0
22078,22079,2012,7,8,22,2,26.0,88.94,1003.1,28.0,SW,12.0,0.0,0.0,33.0
22079,22080,2012,7,8,23,2,26.0,88.94,1003.1,28.0,SE,2.0,0.0,0.0,47.0
22080,22081,2012,7,9,0,2,26.0,88.94,1003.1,28.0,SE,5.0,0.0,0.0,46.0
22081,22082,2012,7,9,1,2,26.0,88.94,1003.1,28.0,SE,7.0,0.0,0.0,40.0
22082,22083,2012,7,9,2,2,26.0,88.94,1003.1,28.0,SE,10.0,0.0,0.0,38.0
